voivo,county,district,school_type,min_ratio,max_ratio,avg_ratio
22,1,6,Szkoła podstawowa,3.4705882352941178,8.114754098360656,5.8346558266905415
22,1,6,Technikum,5.815789473684211,17.0,11.407894736842106
22,1,7,Przedszkole,8.928571428571429,8.928571428571429,8.928571428571429
22,1,7,Szkoła podstawowa,5.62962962962963,7.571428571428571,6.6005291005291005
22,1,8,Szkoła podstawowa,6.260869565217392,8.46875,7.24320652173913
22,1,9,Szkoła podstawowa,3.96,6.6,5.599365079365079
22,1,10,Gimnazjum,30.0,30.0,30.0
22,1,10,Przedszkole,14.142857142857142,14.142857142857142,14.142857142857142
22,1,10,Szkoła podstawowa,9.217391304347826,10.481481481481481,9.849436392914654
22,2,1,Gimnazjum,0.36363636363636365,3.0,1.6818181818181819
22,2,1,Liceum ogólnokształcące,2.5714285714285716,12.666666666666666,8.28901820300589
22,2,1,Przedszkole,6.3125,21.0,12.522094671201813
22,2,1,Szkoła podstawowa,0.5454545454545454,14.5,7.869766561684087
22,2,1,Technikum,7.837837837837838,11.904761904761905,9.585992625278339
22,2,2,Liceum ogólnokształcące,9.2,11.0,10.1
22,2,2,Przedszkole,9.25,9.8,9.525
22,2,2,Szkoła podstawowa,2.2857142857142856,11.11320754716981,5.897347857811998
22,2,3,Przedszkole,3.125,9.25,6.902777777777779
22,2,3,Szkoła podstawowa,4.8,10.05,7.460317299659406
22,2,4,Gimnazjum,3.8,11.5,7.6000000000000005
22,2,4,Liceum ogólnokształcące,5.0,16.8,8.943842364532019
22,2,4,Przedszkole,9.741935483870968,14.4,11.271244239631336
22,2,4,Szkoła podstawowa,2.24,10.507246376811594,6.195420949163271
22,2,4,Technikum,12.88888888888889,12.88888888888889,12.88888888888889
22,2,5,Przedszkole,10.333333333333334,10.333333333333334,10.333333333333334
22,2,5,Szkoła podstawowa,8.8125,8.8125,8.8125
22,3,1,Gimnazjum,9.8,9.8,9.8
22,3,1,Liceum ogólnokształcące,5.75,16.857142857142858,9.558603896103897
22,3,1,Przedszkole,4.8,14.0,10.796031746031746
22,3,1,Szkoła podstawowa,2.875,9.477777777777778,6.089419934640523
22,3,1,Technikum,5.25,11.75,8.25297619047619
22,3,2,Liceum ogólnokształcące,40.0,40.0,40.0
22,3,2,Przedszkole,11.368421052631579,11.368421052631579,11.368421052631579
22,3,2,Szkoła podstawowa,4.5,8.458333333333334,6.158630952380953
22,3,2,Technikum,21.2,21.2,21.2
22,3,3,Gimnazjum,3.0789473684210527,3.0789473684210527,3.0789473684210527
22,3,3,Przedszkole,7.0,11.5,8.766666666666667
22,3,3,Szkoła podstawowa,6.3478260869565215,7.764705882352941,7.204452168646542
22,3,4,Przedszkole,9.153846153846153,9.153846153846153,9.153846153846153
22,3,4,Szkoła podstawowa,3.8125,12.076923076923077,7.422519167923579
22,3,5,Przedszkole,12.0,12.0,12.0
22,3,5,Szkoła podstawowa,10.115384615384615,10.115384615384615,10.115384615384615
22,3,6,Przedszkole,12.5,12.5,12.5
22,3,6,Szkoła podstawowa,6.695652173913044,9.395833333333334,8.04574275362319
22,3,7,Gimnazjum,7.2,7.2,7.2
22,3,7,Przedszkole,5.0,12.5,8.928571428571429
22,3,7,Szkoła podstawowa,7.357142857142857,8.428571428571429,7.892857142857142
22,4,1,Liceum ogólnokształcące,12.5,23.2,16.433333333333334
22,4,1,Przedszkole,8.333333333333334,24.4,12.934148204736442
22,4,1,Szkoła podstawowa,1.3333333333333333,11.86021505376344,8.07322901187682
22,4,1,Technikum,9.74074074074074,9.74074074074074,9.74074074074074
22,4,2,Przedszkole,11.875,11.875,11.875
22,4,2,Szkoła podstawowa,3.55,7.785714285714286,6.425468975468975
22,4,3,Gimnazjum,2.5,2.5,2.5
22,4,3,Przedszkole,5.428571428571429,14.25,8.592959355459355
22,4,3,Szkoła podstawowa,4.7,9.347826086956522,6.617842131081886
22,4,4,Przedszkole,3.25,21.25,9.488096295239153
22,4,4,Szkoła podstawowa,5.3428571428571425,10.163636363636364,8.321326469576459
22,4,4,Technikum,7.0,7.0,7.0
22,4,5,Przedszkole,5.333333333333333,5.333333333333333,5.333333333333333
22,4,5,Szkoła podstawowa,2.7666666666666666,9.363636363636363,5.6525447978234356
22,4,6,Gimnazjum,4.157894736842105,4.157894736842105,4.157894736842105
22,4,6,Przedszkole,13.0,14.363636363636363,13.454545454545453
22,4,6,Szkoła podstawowa,6.285714285714286,12.0,8.714285714285714
22,4,7,Przedszkole,6.181818181818182,6.181818181818182,6.181818181818182
22,4,7,Szkoła podstawowa,3.2,8.833333333333334,6.374747474747475
22,4,8,Przedszkole,7.538461538461538,7.538461538461538,7.538461538461538
22,4,8,Szkoła podstawowa,1.7272727272727273,10.12962962962963,6.800263444516318
22,5,1,Przedszkole,11.363636363636363,11.8,11.581818181818182
22,5,1,Szkoła podstawowa,4.916666666666667,10.3125,7.499696384386203
22,5,2,Liceum ogólnokształcące,9.944444444444445,12.571428571428571,11.416005291005291
22,5,2,Przedszkole,3.4,21.0,11.434166666666666
22,5,2,Szkoła podstawowa,2.5714285714285716,11.564516129032258,7.722254312325503
22,5,2,Technikum,10.88888888888889,12.4,11.644444444444446
22,5,3,Przedszkole,12.666666666666666,16.285714285714285,14.476190476190474
22,5,3,Szkoła podstawowa,4.357142857142857,12.413793103448276,8.951878389809425
22,5,3,Technikum,6.5,6.5,6.5
22,5,4,Gimnazjum,2.2857142857142856,2.2857142857142856,2.2857142857142856
22,5,4,Liceum ogólnokształcące,8.125,14.4,11.365476190476192
22,5,4,Przedszkole,6.25,12.214285714285714,8.791071428571428
22,5,4,Szkoła podstawowa,4.086956521739131,12.426229508196721,7.849100358504099
22,5,4,Technikum,9.45,9.45,9.45
22,5,5,Liceum ogólnokształcące,10.8,10.8,10.8
22,5,5,Przedszkole,7.25,16.25,13.166666666666666
22,5,5,Szkoła podstawowa,7.15,11.645833333333334,10.085882675438597
22,5,5,Technikum,10.7,10.7,10.7
22,5,6,Gimnazjum,9.0,14.5,11.016666666666667
22,5,6,Przedszkole,8.5,18.75,12.291666666666666
22,5,6,Szkoła podstawowa,8.222222222222221,11.703703703703704,9.783869395711502
22,5,7,Gimnazjum,10.0,10.0,10.0
22,5,7,Przedszkole,3.7777777777777777,14.2,10.278306878306879
22,5,7,Szkoła podstawowa,3.15,9.75,6.359726890756303
22,5,8,Liceum ogólnokształcące,11.285714285714286,11.285714285714286,11.285714285714286
22,5,8,Przedszkole,5.181818181818182,21.88888888888889,11.669328384034266
22,5,8,Szkoła podstawowa,2.642857142857143,12.11111111111111,8.420214186241632
22,5,8,Technikum,11.666666666666666,11.666666666666666,11.666666666666666
22,6,1,Gimnazjum,1.3333333333333333,1.3333333333333333,1.3333333333333333
22,6,1,Liceum ogólnokształcące,8.857142857142858,20.5,13.65982142857143
22,6,1,Przedszkole,5.909090909090909,20.0,11.784921728103546
22,6,1,Szkoła podstawowa,2.4761904761904763,10.195652173913043,7.154313362162686
22,6,1,Technikum,10.031746031746032,13.872340425531915,11.952043228638974
22,6,2,Przedszkole,11.071428571428571,11.071428571428571,11.071428571428571
22,6,2,Szkoła podstawowa,6.363636363636363,9.461538461538462,7.9125874125874125
22,6,3,Przedszkole,5.833333333333333,22.0,11.648148148148147
22,6,3,Szkoła podstawowa,3.2857142857142856,8.4,6.689355742296919
22,6,4,Gimnazjum,4.5,14.5,11.125
22,6,4,Przedszkole,7.75,10.0,8.870833333333332
22,6,4,Szkoła podstawowa,2.9375,9.68,6.591870917150889
22,6,5,Przedszkole,10.0,12.0,11.0
22,6,5,Szkoła podstawowa,5.533333333333333,9.366666666666667,6.666558441558442
22,6,6,Gimnazjum,10.25,10.25,10.25
22,6,6,Liceum ogólnokształcące,16.0,16.0,16.0
22,6,6,Przedszkole,2.75,12.583333333333334,7.666666666666667
22,6,6,Szkoła podstawowa,1.5,9.297297297297296,5.398648648648648
22,6,7,Gimnazjum,21.0,21.0,21.0
22,6,7,Przedszkole,8.333333333333334,22.0,15.166666666666668
22,6,7,Szkoła podstawowa,4.666666666666667,11.944444444444445,9.217089371980677
22,6,8,Przedszkole,15.625,15.625,15.625
22,6,8,Szkoła podstawowa,5.111111111111111,12.194444444444445,8.57638888888889
22,7,1,Gimnazjum,0.6666666666666666,2.4545454545454546,1.67200343516133
22,7,1,Liceum ogólnokształcące,2.8461538461538463,43.888888888888886,15.90534188034188
22,7,1,Przedszkole,4.666666666666667,19.25,12.62159632034632
22,7,1,Szkoła podstawowa,2.5294117647058822,12.711864406779661,9.081008246590525
22,7,1,Technikum,9.409090909090908,9.80952380952381,9.663780663780663
22,7,2,Gimnazjum,2.5625,2.5625,2.5625
22,7,2,Przedszkole,9.5,10.571428571428571,10.035714285714285
22,7,2,Szkoła podstawowa,3.857142857142857,8.38888888888889,6.577349439276495
22,7,3,Przedszkole,10.0,14.666666666666666,12.126984126984127
22,7,3,Szkoła podstawowa,6.0,7.208333333333333,6.657801932367151
22,7,4,Przedszkole,21.428571428571427,26.833333333333332,24.13095238095238
22,7,4,Szkoła podstawowa,5.9411764705882355,9.647058823529411,7.47011077158136
22,7,4,Technikum,9.142857142857142,9.142857142857142,9.142857142857142
22,7,5,Przedszkole,16.833333333333332,16.833333333333332,16.833333333333332
22,7,5,Szkoła podstawowa,6.714285714285714,9.568627450980392,8.141456582633053
22,7,6,Przedszkole,10.75,10.75,10.75
22,7,6,Szkoła podstawowa,8.92,11.794117647058824,10.357058823529412
22,8,1,Gimnazjum,1.5588235294117647,1.5588235294117647,1.5588235294117647
22,8,1,Liceum ogólnokształcące,0.7272727272727273,11.655172413793103,6.573973905609917
22,8,1,Przedszkole,3.933333333333333,14.7,9.41119478560655
22,8,1,Szkoła podstawowa,7.696969696969697,12.307692307692308,10.541562045094425
22,8,1,Technikum,9.928571428571429,12.323529411764707,11.212238741650507
22,8,2,Liceum ogólnokształcące,0.5,0.5,0.5
22,8,2,Przedszkole,6.5,18.0,11.9
22,8,2,Szkoła podstawowa,8.108695652173912,8.108695652173912,8.108695652173912
22,8,3,Gimnazjum,5.0,5.0,5.0
22,8,3,Przedszkole,5.333333333333333,21.0,11.511904761904763
22,8,3,Szkoła podstawowa,1.4736842105263157,8.176470588235293,5.4301351593268885
22,8,4,Przedszkole,6.875,12.625,9.041666666666666
22,8,4,Szkoła podstawowa,2.2857142857142856,8.83673469387755,6.433744010424682
22,8,5,Przedszkole,5.666666666666667,8.125,6.895833333333334
22,8,5,Szkoła podstawowa,4.142857142857143,5.761904761904762,5.11858076563959
22,9,1,Gimnazjum,1.0,1.0,1.0
22,9,1,Liceum ogólnokształcące,2.652173913043478,9.925925925925926,6.6577630166398265
22,9,1,Przedszkole,7.6923076923076925,31.5,17.214119214119215
22,9,1,Szkoła podstawowa,6.114285714285714,11.477272727272727,8.94655666978716
22,9,1,Technikum,6.625,9.583333333333334,8.104166666666668
22,9,3,Szkoła podstawowa,4.5,7.72,6.546451612903226
22,9,4,Szkoła podstawowa,6.653846153846154,8.9375,7.795673076923077
22,9,6,Przedszkole,8.5,8.5,8.5
22,9,6,Szkoła podstawowa,7.157894736842105,7.875,7.516447368421053
22,9,7,Przedszkole,13.8,13.8,13.8
22,9,7,Szkoła podstawowa,11.616666666666667,11.616666666666667,11.616666666666667
22,9,8,Przedszkole,12.416666666666666,12.416666666666666,12.416666666666666
22,9,8,Szkoła podstawowa,9.659090909090908,9.659090909090908,9.659090909090908
22,10,1,Szkoła podstawowa,3.75,3.75,3.75
22,10,2,Gimnazjum,7.5,10.5,9.333333333333334
22,10,2,Liceum ogólnokształcące,7.576923076923077,7.576923076923077,7.576923076923077
22,10,2,Przedszkole,10.285714285714286,15.666666666666666,12.221638655462185
22,10,2,Szkoła podstawowa,3.3333333333333335,10.813953488372093,7.159041088110855
22,10,2,Technikum,9.04,9.04,9.04
22,10,3,Przedszkole,8.9,8.9,8.9
22,10,3,Szkoła podstawowa,9.375,9.375,9.375
22,10,4,Przedszkole,9.636363636363637,11.571428571428571,10.603896103896105
22,10,4,Szkoła podstawowa,4.478260869565218,10.0,7.09428759646151
22,10,5,Przedszkole,8.923076923076923,8.923076923076923,8.923076923076923
22,10,5,Szkoła podstawowa,8.736842105263158,8.736842105263158,8.736842105263158
22,11,1,Gimnazjum,8.25,8.25,8.25
22,11,1,Przedszkole,9.11111111111111,9.11111111111111,9.11111111111111
22,11,1,Szkoła podstawowa,7.821428571428571,7.821428571428571,7.821428571428571
22,11,2,Przedszkole,11.666666666666666,11.666666666666666,11.666666666666666
22,11,2,Szkoła podstawowa,8.326530612244898,8.326530612244898,8.326530612244898
22,11,3,Gimnazjum,2.130434782608696,2.130434782608696,2.130434782608696
22,11,3,Liceum ogólnokształcące,2.652173913043478,12.117647058823529,7.316069457531296
22,11,3,Przedszkole,2.9047619047619047,20.166666666666668,9.554497354497355
22,11,3,Szkoła podstawowa,2.4782608695652173,8.991666666666667,5.439470794905578
22,11,3,Technikum,3.4615384615384617,9.029411764705882,6.245475113122172
22,11,4,Gimnazjum,6.5,6.5,6.5
22,11,4,Liceum ogólnokształcące,1.1111111111111112,1.1111111111111112,1.1111111111111112
22,11,4,Przedszkole,10.0,14.6,11.866666666666667
22,11,4,Szkoła podstawowa,6.846153846153846,8.567567567567568,7.381114653114653
22,11,4,Technikum,6.115384615384615,6.115384615384615,6.115384615384615
22,11,5,Przedszkole,0.625,17.666666666666668,10.368055555555555
22,11,5,Szkoła podstawowa,7.921875,9.56043956043956,8.511198870573871
22,11,6,Liceum ogólnokształcące,8.555555555555555,8.555555555555555,8.555555555555555
22,11,6,Przedszkole,4.2,7.0,5.6
22,11,6,Szkoła podstawowa,3.3333333333333335,9.921875,6.436323717948719
22,11,6,Technikum,9.666666666666666,9.666666666666666,9.666666666666666
22,11,7,Gimnazjum,13.0,13.0,13.0
22,11,7,Przedszkole,5.714285714285714,39.0,12.57136197136197
22,11,7,Szkoła podstawowa,2.65,10.0,6.302140423229076
22,12,1,Gimnazjum,0.8,1.6,1.2000000000000002
22,12,1,Liceum ogólnokształcące,4.75,5.833333333333333,5.291666666666666
22,12,1,Przedszkole,7.7,11.0,9.444705882352942
22,12,1,Szkoła podstawowa,3.5714285714285716,10.14,7.062738565782045
22,12,1,Technikum,4.9,4.9,4.9
22,12,2,Przedszkole,9.375,9.375,9.375
22,12,2,Szkoła podstawowa,7.090909090909091,8.5,7.849747474747474
22,12,3,Gimnazjum,1.3571428571428572,14.0,7.651785714285714
22,12,3,Przedszkole,7.333333333333333,11.6,9.302412280701756
22,12,3,Szkoła podstawowa,6.75,8.866666666666667,8.034250398724083
22,12,4,Gimnazjum,0.3076923076923077,0.3076923076923077,0.3076923076923077
22,12,4,Przedszkole,1.2857142857142858,12.5,8.373015873015873
22,12,4,Szkoła podstawowa,1.625,8.549019607843137,5.767419306184012
22,12,5,Gimnazjum,3.6153846153846154,3.6153846153846154,3.6153846153846154
22,12,5,Przedszkole,7.125,16.25,11.6875
22,12,5,Szkoła podstawowa,5.05,12.708333333333334,7.203021442495127
22,12,5,Technikum,5.421052631578948,5.421052631578948,5.421052631578948
22,12,6,Przedszkole,5.0,24.0,12.979166666666666
22,12,6,Szkoła podstawowa,5.304347826086956,8.044444444444444,6.7685679779158034
22,12,7,Przedszkole,8.625,8.625,8.625
22,12,7,Szkoła podstawowa,4.705882352941177,9.823529411764707,7.691622103386809
22,12,8,Liceum ogólnokształcące,6.166666666666667,6.166666666666667,6.166666666666667
22,12,8,Przedszkole,7.785714285714286,10.142857142857142,8.474603174603175
22,12,8,Szkoła podstawowa,3.727272727272727,10.595238095238095,6.842398296831794
22,12,9,Przedszkole,9.11111111111111,9.11111111111111,9.11111111111111
22,12,9,Szkoła podstawowa,8.566666666666666,8.566666666666666,8.566666666666666
22,12,10,Szkoła podstawowa,3.357142857142857,8.16,5.2816336996337
22,13,1,Liceum ogólnokształcące,12.0,12.0,12.0
22,13,1,Przedszkole,10.6,10.6,10.6
22,13,1,Szkoła podstawowa,9.7,9.7,9.7
22,13,2,Przedszkole,8.25,11.8,10.025
22,13,2,Szkoła podstawowa,10.743589743589743,10.743589743589743,10.743589743589743
22,13,2,Technikum,8.583333333333334,8.583333333333334,8.583333333333334
22,13,3,Gimnazjum,0.5555555555555556,0.5555555555555556,0.5555555555555556
22,13,3,Liceum ogólnokształcące,1.1111111111111112,59.375,14.942646582442501
22,13,3,Przedszkole,6.333333333333333,25.0,11.357210281137625
22,13,3,Szkoła podstawowa,6.733333333333333,10.781512605042018,9.549497492252467
22,13,3,Technikum,7.055555555555555,16.5,11.294474802671523
22,13,4,Przedszkole,10.8,10.8,10.8
22,13,4,Szkoła podstawowa,11.5625,11.5625,11.5625
22,13,5,Przedszkole,8.0,10.428571428571429,9.214285714285715
22,13,5,Szkoła podstawowa,4.666666666666667,11.6,8.133333333333333
22,13,6,Gimnazjum,3.6,3.6,3.6
22,13,6,Liceum ogólnokształcące,10.5,10.5,10.5
22,13,6,Przedszkole,12.142857142857142,12.142857142857142,12.142857142857142
22,13,6,Szkoła podstawowa,6.826086956521739,10.458333333333334,8.642210144927537
22,13,7,Przedszkole,11.25,25.0,18.125
22,13,7,Szkoła podstawowa,7.285714285714286,7.333333333333333,7.309523809523809
22,13,8,Szkoła podstawowa,11.136363636363637,11.136363636363637,11.136363636363637
22,13,9,Liceum ogólnokształcące,10.6,10.6,10.6
22,13,9,Przedszkole,8.772727272727273,11.826086956521738,10.299407114624506
22,13,9,Szkoła podstawowa,4.6,9.119047619047619,7.0811598889697365
22,13,9,Technikum,6.808510638297872,6.808510638297872,6.808510638297872
22,13,10,Szkoła podstawowa,5.4,10.6,7.426136363636363
22,13,11,Przedszkole,10.666666666666666,10.666666666666666,10.666666666666666
22,13,11,Szkoła podstawowa,6.230769230769231,9.076923076923077,8.085897435897435
22,13,12,Przedszkole,9.583333333333334,13.0,11.291666666666668
22,13,12,Szkoła podstawowa,6.470588235294118,10.807692307692308,8.772229894288717
22,13,12,Technikum,9.849056603773585,9.849056603773585,9.849056603773585
22,13,13,Przedszkole,8.368421052631579,13.555555555555555,10.961988304093566
22,13,13,Szkoła podstawowa,7.0,10.636363636363637,8.837005851291565
22,14,1,Gimnazjum,0.8108108108108109,3.642857142857143,2.226833976833977
22,14,1,Liceum ogólnokształcące,3.611111111111111,14.666666666666666,9.449439449439451
22,14,1,Przedszkole,5.3076923076923075,20.5,11.229302702128791
22,14,1,Szkoła podstawowa,2.25,13.070588235294117,8.102635353069072
22,14,1,Technikum,10.0,11.535714285714286,10.506962052671009
22,14,2,Gimnazjum,26.0,26.0,26.0
22,14,2,Liceum ogólnokształcące,8.25,11.5,9.875
22,14,2,Przedszkole,9.25,14.5,12.145833333333334
22,14,2,Szkoła podstawowa,2.5357142857142856,10.35483870967742,7.52551125181826
22,14,2,Technikum,11.444444444444445,11.444444444444445,11.444444444444445
22,14,3,Przedszkole,9.375,9.375,9.375
22,14,3,Szkoła podstawowa,5.8,10.344827586206897,8.072413793103449
22,14,4,Gimnazjum,10.0,13.0,11.166666666666666
22,14,4,Liceum ogólnokształcące,2.238095238095238,19.0,9.746031746031745
22,14,4,Przedszkole,10.2,12.75,11.301211664152842
22,14,4,Szkoła podstawowa,6.052631578947368,11.578947368421053,9.595342522974102
22,14,5,Gimnazjum,9.5,9.5,9.5
22,14,5,Przedszkole,11.2,13.333333333333334,12.266666666666666
22,14,5,Szkoła podstawowa,9.692307692307692,9.714285714285714,9.703296703296703
22,14,6,Gimnazjum,24.0,24.0,24.0
22,14,6,Przedszkole,7.571428571428571,13.8,10.685714285714287
22,14,6,Szkoła podstawowa,6.818181818181818,9.419354838709678,8.150364474235442
22,14,6,Technikum,5.076923076923077,5.076923076923077,5.076923076923077
22,15,1,Liceum ogólnokształcące,10.5,12.428571428571429,11.464285714285715
22,15,1,Przedszkole,4.333333333333333,15.0,8.376113444805394
22,15,1,Szkoła podstawowa,0.8,11.112676056338028,7.309778435781026
22,15,1,Technikum,10.484848484848484,10.484848484848484,10.484848484848484
22,15,2,Liceum ogólnokształcące,7.666666666666667,9.785714285714286,8.745564892623717
22,15,2,Przedszkole,3.0,27.0,9.838301281812633
22,15,2,Szkoła podstawowa,1.0,9.666666666666666,6.819922392555358
22,15,2,Technikum,10.0,10.0,10.0
22,15,3,Liceum ogólnokształcące,6.6,19.4,13.01874748389694
22,15,3,Przedszkole,0.9655172413793104,23.75,11.03865524489756
22,15,3,Szkoła podstawowa,2.142857142857143,11.367647058823529,8.417980914655459
22,15,3,Technikum,11.61111111111111,12.609375,12.220162037037037
22,15,4,Przedszkole,7.5,16.333333333333332,12.083333333333332
22,15,4,Szkoła podstawowa,5.466666666666667,10.936170212765957,8.201418439716312
22,15,5,Gimnazjum,8.833333333333334,11.5,10.166666666666668
22,15,5,Przedszkole,12.0,12.0,12.0
22,15,5,Szkoła podstawowa,8.69047619047619,9.659574468085106,9.175025329280647
22,15,6,Szkoła podstawowa,1.4,8.478260869565217,4.818891805387295
22,15,7,Liceum ogólnokształcące,5.8,5.8,5.8
22,15,7,Przedszkole,5.555555555555555,19.0,10.461111111111112
22,15,7,Szkoła podstawowa,3.761904761904762,10.871794871794872,8.197521367521366
22,15,8,Przedszkole,8.2,21.0,12.811969696969697
22,15,8,Szkoła podstawowa,2.5555555555555554,10.826086956521738,7.897702771421308
